 52184   3740  10621   7880 DEL NORTE

2000  9 22   71   35   17    0    0
2000  9 23   70   42    0    0    0
2000  9 24   64   26   12    0    0
2000  9 25   54   22    0    0    0
2000  9 26   62   25    0    0    0
2000  9 27   68   29    0    0    0
2000  9 28   71   40    0    0    0
2000  9 29   71   39    0    0    0
2000  9 30   65   39    8    0    0
2000 10  1   74   38    0    0    0
2000 10  2   76   37    0    0    0
2000 10  3   77   39    0    0    0
2000 10  4   72   40    0    0    0
2000 10  5   61   33    3    0    0
2000 10  6   68   32    0    0    0
2000 10  7   69   24    0    0    0
2000 10  8   54   25    2    0    0
2000 10  9   44   33   13    0    0
2000 10 10   55   24 9998    0    0
2000 10 11   55   28    1    0    0
2000 10 12   57   34    3    0    0
2000 10 13   59   20    0    0    0
2000 10 14   55   21    0    0    0
2000 10 15   54   21    0    0    0
2000 10 16   58   25    0    0    0
2000 10 17   59   26    0    0    0
2000 10 18   63   24    0    0    0
2000 10 19   63   28    0    0    0
2000 10 20   61   27    0    0    0
2000 10 21   64   22    0    0    0
2000 10 22   57   22    8    0    0
2000 10 23   57   30    0    0    0
2000 10 24   50   34   67    0    0
2000 10 25   49   26 9998    0    0
2000 10 26   52   25    0    0    0
2000 10 27   52   24    0    0    0
2000 10 28   56   27   74    0    0
2000 10 29   43   32    2    0    0
2000 10 30   52   22    0    0    0
2000 10 31   50   22    0    0    0
2000 11  1   45   23    0    0    0
2000 11  2   46   18    0    0    0
2000 11  3   41   21    0    0    0
2000 11  4   43   24    0    0    0
2000 11  5   46   24 9998    0    0
2000 11  6   46   14    0    0    0
2000 11  7   33   10 9998    0    0
2000 11  8   37    6    0    0    0
2000 11  9   37    8    0    0    0
2000 11 10   45   12    0    0    0
2000 11 11   45   12   14   18    2
2000 11 12   35    2    0    0 9999
2000 11 13   28   -1    0    0 9999
2000 11 14   26    2    0    0 9999
2000 11 15   33    4 9998 9998 9999
2000 11 16   33    2    0    0 9999
2000 11 17   29    1    0    0 9999
2000 11 18   30   -4   16   13 9999
2000 11 19   26    0    0    0 9999
2000 11 20   40    6    0    0 9999
2000 11 21   45    6    0    0 9999
2000 11 22   41    6    0    0 9999
2000 11 23   45   20    0    0    0
2000 11 24   45   10    0    0    0
2000 11 25   42    9    0    0    0
2000 11 26   40   10    0    0    0
2000 11 27   45   14    0    0    0
2000 11 28   45   13    0    0    0
2000 11 29   47   13    0    0    0
2000 11 30   46   14    0    0    0
2000 12  1   54   13    0    0    0
2000 12  2   40    9    0    0    0
2000 12  3   38   13    0    0    0
2000 12  4   44   13    0    0    0
2000 12  5   48    7    0    0    0
2000 12  6   46   10    0    0    0
2000 12  7   46   10    0    0    0
2000 12  8   38   11    0    0    0
2000 12  9   48   12    0    0    0
2000 12 10   49    9    0    0    0
2000 12 11   41   17 9998    2    0
2000 12 12   28    5    0    0    0
2000 12 13   36    4    0    0    0
2000 12 14   34    4    0    0    0
2000 12 15   37   10    0    0    0
2000 12 16   36   13 9998    1    0
2000 12 17   33    4    0    0    0
2000 12 18   39    4    0    0    0
2000 12 19   27   -5    0    0    0
2000 12 20   35    2    0    0    0
2000 12 21   40   -1    0    0    0
2000 12 22   38    2    0    0    0
2000 12 23   40    4    0    0    0
2000 12 24   39    4    0    0    0
2000 12 25   37   10    0    0    0
2000 12 26   28    7   10   13    1
2000 12 27   37    8    0    0 9999
2000 12 28   44   13    0    0 9999
2000 12 29   46    5    0    0 9999
2000 12 30   37    4    0    0    0
2000 12 31   38   11    0    0    0
2001  1  1   45    5    0    0    0
2001  1  2   40    3    0    0    0
2001  1  3   40    4    0    0    0
2001  1  4   45    6    0    0    0
2001  1  5   47    9    0    0    0
2001  1  6   50   11    0    0    0
2001  1  7   47   12    0    0    0
2001  1  8   41    4    0    0    0
2001  1  9   38    6    0    0    0
2001  1 10   39    8    0    0    0
2001  1 11   39    4    0    0    0
2001  1 12   37    8    0    0    0
2001  1 13   39    8    7    5    1
2001  1 14   33 9999    0    0 9999
2001  1 15   32    1    0    0 9999
2001  1 16   26   -6   16   28    3
